21
37
29
80
28
28
38
39
52
46
56
35
29
40
30
26
27
33
50
38
36
26
31
36
27
18
29
247
31
64
36
31
20
36
34
34
42
51
25
50
92
43
23
19
29
23
24
57
73
31
31
49
22
50
122
33
41
30
37
39
39
25
69
19
29
70
44
60
68
65
36
33
29
26
38
44
26
27
58
44
44
50
36
70
27
28
31
133
52
20
43
92
37
46
25
37
35
44
85
36
68
